timestamp,EOS Close
2020-08-20 01:04:00,3.40950000
2020-08-20 01:05:00,3.40790000
2020-08-20 01:06:00,3.40820000
2020-08-20 01:07:00,3.40730000
2020-08-20 01:08:00,3.40680000
2020-08-20 01:09:00,3.40630000
2020-08-20 01:10:00,3.40830000
2020-08-20 01:11:00,3.40900000
2020-08-20 01:12:00,3.40660000
2020-08-20 01:13:00,3.40490000
2020-08-20 01:14:00,3.40620000
2020-08-20 01:15:00,3.40550000
2020-08-20 01:16:00,3.40640000
2020-08-20 01:17:00,3.40490000
2020-08-20 01:18:00,3.40370000
2020-08-20 01:19:00,3.40150000
2020-08-20 01:20:00,3.39690000
2020-08-20 01:21:00,3.39150000
2020-08-20 01:22:00,3.39040000
2020-08-20 01:23:00,3.38910000
2020-08-20 01:24:00,3.38450000
2020-08-20 01:25:00,3.38790000
2020-08-20 01:26:00,3.38930000
2020-08-20 01:27:00,3.38960000
2020-08-20 01:28:00,3.39080000
2020-08-20 01:29:00,3.38470000
2020-08-20 01:30:00,3.39190000
2020-08-20 01:31:00,3.39810000
2020-08-20 01:32:00,3.39700000
2020-08-20 01:33:00,3.39690000
2020-08-20 01:34:00,3.39420000
2020-08-20 01:35:00,3.39750000
2020-08-20 01:36:00,3.39320000
2020-08-20 01:37:00,3.39300000
2020-08-20 01:38:00,3.39950000
2020-08-20 01:39:00,3.40330000
2020-08-20 01:40:00,3.40610000
2020-08-20 01:41:00,3.41120000
2020-08-20 01:42:00,3.41870000
2020-08-20 01:43:00,3.43340000
2020-08-20 01:44:00,3.43580000
2020-08-20 01:45:00,3.44360000
2020-08-20 01:46:00,3.44620000
2020-08-20 01:47:00,3.43750000
2020-08-20 01:48:00,3.43010000
2020-08-20 01:49:00,3.43240000
2020-08-20 01:50:00,3.42900000
2020-08-20 01:51:00,3.42280000
2020-08-20 01:52:00,3.42290000
2020-08-20 01:53:00,3.42730000
2020-08-20 01:54:00,3.42400000
2020-08-20 01:55:00,3.42540000
2020-08-20 01:56:00,3.41930000
2020-08-20 01:57:00,3.42000000
2020-08-20 01:58:00,3.41640000
2020-08-20 01:59:00,3.41550000
2020-08-20 02:00:00,3.41990000
2020-08-20 02:01:00,3.42460000
2020-08-20 02:02:00,3.42100000
2020-08-20 02:03:00,3.42100000
2020-08-20 02:04:00,3.42170000
2020-08-20 02:05:00,3.41600000
2020-08-20 02:06:00,3.41300000
2020-08-20 02:07:00,3.41270000
2020-08-20 02:08:00,3.40970000
2020-08-20 02:09:00,3.40690000
2020-08-20 02:10:00,3.41660000
2020-08-20 02:11:00,3.41510000
2020-08-20 02:12:00,3.41920000
2020-08-20 02:13:00,3.41040000
2020-08-20 02:14:00,3.41450000
2020-08-20 02:15:00,3.41170000
2020-08-20 02:16:00,3.41340000
2020-08-20 02:17:00,3.41510000
2020-08-20 02:18:00,3.41030000
2020-08-20 02:19:00,3.40630000
2020-08-20 02:20:00,3.40250000
2020-08-20 02:21:00,3.40030000
2020-08-20 02:22:00,3.40110000
2020-08-20 02:23:00,3.40150000
2020-08-20 02:24:00,3.40280000
2020-08-20 02:25:00,3.40170000
2020-08-20 02:26:00,3.40370000
2020-08-20 02:27:00,3.39990000
2020-08-20 02:28:00,3.39720000
2020-08-20 02:29:00,3.39510000
2020-08-20 02:30:00,3.39400000
2020-08-20 02:31:00,3.39980000
2020-08-20 02:32:00,3.39730000
2020-08-20 02:33:00,3.39210000
2020-08-20 02:34:00,3.39090000
2020-08-20 02:35:00,3.39330000
2020-08-20 02:36:00,3.39200000
2020-08-20 02:37:00,3.39100000
2020-08-20 02:38:00,3.39650000
2020-08-20 02:39:00,3.39750000
2020-08-20 02:40:00,3.39730000
2020-08-20 02:41:00,3.39350000
2020-08-20 02:42:00,3.38800000
2020-08-20 02:43:00,3.38670000
2020-08-20 02:44:00,3.39150000
2020-08-20 02:45:00,3.38850000
2020-08-20 02:46:00,3.38890000
2020-08-20 02:47:00,3.38860000
2020-08-20 02:48:00,3.38560000
2020-08-20 02:49:00,3.38400000
2020-08-20 02:50:00,3.38020000
2020-08-20 02:51:00,3.37860000
2020-08-20 02:52:00,3.37080000
2020-08-20 02:53:00,3.38390000
2020-08-20 02:54:00,3.38300000
2020-08-20 02:55:00,3.38670000
2020-08-20 02:56:00,3.38640000
2020-08-20 02:57:00,3.38700000
2020-08-20 02:58:00,3.39000000
2020-08-20 02:59:00,3.38760000
2020-08-20 03:00:00,3.38840000
2020-08-20 03:01:00,3.38760000
2020-08-20 03:02:00,3.38390000
2020-08-20 03:03:00,3.38080000
2020-08-20 03:04:00,3.37950000
2020-08-20 03:05:00,3.37630000
2020-08-20 03:06:00,3.37650000
2020-08-20 03:07:00,3.38140000
2020-08-20 03:08:00,3.38470000
2020-08-20 03:09:00,3.38520000
2020-08-20 03:10:00,3.38220000
2020-08-20 03:11:00,3.38700000
2020-08-20 03:12:00,3.39400000
2020-08-20 03:13:00,3.39440000
2020-08-20 03:14:00,3.39480000
2020-08-20 03:15:00,3.39390000
2020-08-20 03:16:00,3.39670000
2020-08-20 03:17:00,3.39320000
2020-08-20 03:18:00,3.39620000
2020-08-20 03:19:00,3.39290000
2020-08-20 03:20:00,3.39670000
2020-08-20 03:21:00,3.39370000
2020-08-20 03:22:00,3.39460000
2020-08-20 03:23:00,3.39210000
2020-08-20 03:24:00,3.39670000
2020-08-20 03:25:00,3.40420000
2020-08-20 03:26:00,3.40000000
2020-08-20 03:27:00,3.39730000
2020-08-20 03:28:00,3.39610000
2020-08-20 03:29:00,3.39440000
2020-08-20 03:30:00,3.39310000
2020-08-20 03:31:00,3.39020000
2020-08-20 03:32:00,3.38720000
2020-08-20 03:33:00,3.39000000
2020-08-20 03:34:00,3.38470000
2020-08-20 03:35:00,3.38880000
2020-08-20 03:36:00,3.38490000
2020-08-20 03:37:00,3.38540000
2020-08-20 03:38:00,3.38470000
2020-08-20 03:39:00,3.38320000
2020-08-20 03:40:00,3.38470000
2020-08-20 03:41:00,3.38220000
2020-08-20 03:42:00,3.38080000
2020-08-20 03:43:00,3.37370000
2020-08-20 03:44:00,3.37310000
2020-08-20 03:45:00,3.37180000
2020-08-20 03:46:00,3.37120000
2020-08-20 03:47:00,3.37100000
2020-08-20 03:48:00,3.37420000
2020-08-20 03:49:00,3.38080000
2020-08-20 03:50:00,3.38420000
2020-08-20 03:51:00,3.38190000
2020-08-20 03:52:00,3.38220000
2020-08-20 03:53:00,3.37940000
2020-08-20 03:54:00,3.37880000
2020-08-20 03:55:00,3.37340000
2020-08-20 03:56:00,3.37380000
2020-08-20 03:57:00,3.37470000
2020-08-20 03:58:00,3.37100000
2020-08-20 03:59:00,3.37360000
2020-08-20 04:00:00,3.37850000
2020-08-20 04:01:00,3.37390000
2020-08-20 04:02:00,3.37220000
2020-08-20 04:03:00,3.36410000
2020-08-20 04:04:00,3.36610000
2020-08-20 04:05:00,3.36960000
2020-08-20 04:06:00,3.37530000
2020-08-20 04:07:00,3.37460000
2020-08-20 04:08:00,3.37130000
2020-08-20 04:09:00,3.37220000
2020-08-20 04:10:00,3.37750000
2020-08-20 04:11:00,3.38050000
2020-08-20 04:12:00,3.38080000
2020-08-20 04:13:00,3.38280000
2020-08-20 04:14:00,3.38330000
2020-08-20 04:15:00,3.38080000
2020-08-20 04:16:00,3.38330000
2020-08-20 04:17:00,3.38960000
2020-08-20 04:18:00,3.38990000
2020-08-20 04:19:00,3.39460000
2020-08-20 04:20:00,3.39070000
2020-08-20 04:21:00,3.39100000
2020-08-20 04:22:00,3.38460000
2020-08-20 04:23:00,3.38840000
2020-08-20 04:24:00,3.38910000
2020-08-20 04:25:00,3.39790000
2020-08-20 04:26:00,3.39590000
2020-08-20 04:27:00,3.39740000
2020-08-20 04:28:00,3.39300000
2020-08-20 04:29:00,3.39620000
2020-08-20 04:30:00,3.39330000
2020-08-20 04:31:00,3.39190000
2020-08-20 04:32:00,3.39440000
2020-08-20 04:33:00,3.40470000
2020-08-20 04:34:00,3.40100000
2020-08-20 04:35:00,3.40340000
2020-08-20 04:36:00,3.40480000
2020-08-20 04:37:00,3.40300000
2020-08-20 04:38:00,3.40540000
2020-08-20 04:39:00,3.40690000
2020-08-20 04:40:00,3.40080000
2020-08-20 04:41:00,3.39820000
2020-08-20 04:42:00,3.39550000
2020-08-20 04:43:00,3.39020000
2020-08-20 04:44:00,3.38790000
2020-08-20 04:45:00,3.38120000
2020-08-20 04:46:00,3.37910000
2020-08-20 04:47:00,3.37900000
2020-08-20 04:48:00,3.38450000
2020-08-20 04:49:00,3.38100000
2020-08-20 04:50:00,3.38170000
2020-08-20 04:51:00,3.38140000
2020-08-20 04:52:00,3.38160000
2020-08-20 04:53:00,3.37590000
2020-08-20 04:54:00,3.37390000
2020-08-20 04:55:00,3.37560000
2020-08-20 04:56:00,3.38030000
2020-08-20 04:57:00,3.38390000
2020-08-20 04:58:00,3.38820000
2020-08-20 04:59:00,3.38760000
2020-08-20 05:00:00,3.38350000
2020-08-20 05:01:00,3.38650000
2020-08-20 05:02:00,3.38420000
2020-08-20 05:03:00,3.37950000
2020-08-20 05:04:00,3.37480000
2020-08-20 05:05:00,3.37620000
2020-08-20 05:06:00,3.37690000
2020-08-20 05:07:00,3.37520000
2020-08-20 05:08:00,3.37310000
2020-08-20 05:09:00,3.36980000
2020-08-20 05:10:00,3.36830000
2020-08-20 05:11:00,3.37080000
2020-08-20 05:12:00,3.37010000
2020-08-20 05:13:00,3.36780000
2020-08-20 05:14:00,3.36060000
2020-08-20 05:15:00,3.36070000
2020-08-20 05:16:00,3.36420000
2020-08-20 05:17:00,3.36660000
2020-08-20 05:18:00,3.36870000
2020-08-20 05:19:00,3.37060000
2020-08-20 05:20:00,3.37100000
2020-08-20 05:21:00,3.37190000
2020-08-20 05:22:00,3.36510000
2020-08-20 05:23:00,3.36430000
2020-08-20 05:24:00,3.36150000
2020-08-20 05:25:00,3.36300000
2020-08-20 05:26:00,3.36720000
2020-08-20 05:27:00,3.37140000
2020-08-20 05:28:00,3.37010000
2020-08-20 05:29:00,3.37400000
2020-08-20 05:30:00,3.37420000
2020-08-20 05:31:00,3.37810000
2020-08-20 05:32:00,3.37860000
2020-08-20 05:33:00,3.37460000
2020-08-20 05:34:00,3.37730000
2020-08-20 05:35:00,3.38080000
2020-08-20 05:36:00,3.38070000
2020-08-20 05:37:00,3.37610000
2020-08-20 05:38:00,3.37530000
2020-08-20 05:39:00,3.37600000
2020-08-20 05:40:00,3.37390000
2020-08-20 05:41:00,3.36780000
2020-08-20 05:42:00,3.36590000
2020-08-20 05:43:00,3.36630000
2020-08-20 05:44:00,3.36640000
2020-08-20 05:45:00,3.36700000
2020-08-20 05:46:00,3.36570000
2020-08-20 05:47:00,3.36580000
2020-08-20 05:48:00,3.36980000
2020-08-20 05:49:00,3.37130000
2020-08-20 05:50:00,3.37070000
2020-08-20 05:51:00,3.37040000
2020-08-20 05:52:00,3.36940000
2020-08-20 05:53:00,3.37000000
2020-08-20 05:54:00,3.37000000
2020-08-20 05:55:00,3.37100000
2020-08-20 05:56:00,3.37150000
2020-08-20 05:57:00,3.37200000
2020-08-20 05:58:00,3.37000000
2020-08-20 05:59:00,3.36690000
2020-08-20 06:00:00,3.36490000
2020-08-20 06:01:00,3.36370000
2020-08-20 06:02:00,3.36300000
2020-08-20 06:03:00,3.36460000
2020-08-20 06:04:00,3.35760000
2020-08-20 06:05:00,3.35610000
2020-08-20 06:06:00,3.35060000
2020-08-20 06:07:00,3.36330000
2020-08-20 06:08:00,3.37260000
2020-08-20 06:09:00,3.38020000
2020-08-20 06:10:00,3.38710000
2020-08-20 06:11:00,3.39520000
2020-08-20 06:12:00,3.39850000
2020-08-20 06:13:00,3.39780000
2020-08-20 06:14:00,3.40030000
2020-08-20 06:15:00,3.40020000
2020-08-20 06:16:00,3.40090000
2020-08-20 06:17:00,3.40980000
2020-08-20 06:18:00,3.41030000
2020-08-20 06:19:00,3.41390000
2020-08-20 06:20:00,3.41370000
2020-08-20 06:21:00,3.41360000
2020-08-20 06:22:00,3.41220000
2020-08-20 06:23:00,3.41000000
2020-08-20 06:24:00,3.41350000
2020-08-20 06:25:00,3.42020000
2020-08-20 06:26:00,3.42860000
2020-08-20 06:27:00,3.43600000
2020-08-20 06:28:00,3.42430000
2020-08-20 06:29:00,3.41930000
2020-08-20 06:30:00,3.42050000
2020-08-20 06:31:00,3.42390000
2020-08-20 06:32:00,3.41870000
2020-08-20 06:33:00,3.41690000
2020-08-20 06:34:00,3.41840000
2020-08-20 06:35:00,3.41480000
2020-08-20 06:36:00,3.41490000
2020-08-20 06:37:00,3.41360000
2020-08-20 06:38:00,3.41300000
2020-08-20 06:39:00,3.41470000
2020-08-20 06:40:00,3.41480000
2020-08-20 06:41:00,3.41170000
2020-08-20 06:42:00,3.41390000
2020-08-20 06:43:00,3.41590000
2020-08-20 06:44:00,3.41600000
2020-08-20 06:45:00,3.41150000
2020-08-20 06:46:00,3.41130000
2020-08-20 06:47:00,3.40950000
2020-08-20 06:48:00,3.40040000
2020-08-20 06:49:00,3.40530000
2020-08-20 06:50:00,3.40580000
2020-08-20 06:51:00,3.40840000
2020-08-20 06:52:00,3.40870000
2020-08-20 06:53:00,3.40870000
2020-08-20 06:54:00,3.40510000
2020-08-20 06:55:00,3.40420000
2020-08-20 06:56:00,3.40430000
2020-08-20 06:57:00,3.40480000
2020-08-20 06:58:00,3.40390000
2020-08-20 06:59:00,3.40090000
2020-08-20 07:00:00,3.40260000
2020-08-20 07:01:00,3.40570000
2020-08-20 07:02:00,3.40750000
2020-08-20 07:03:00,3.40310000
2020-08-20 07:04:00,3.40210000
2020-08-20 07:05:00,3.39800000
2020-08-20 07:06:00,3.39500000
2020-08-20 07:07:00,3.39130000
2020-08-20 07:08:00,3.39090000
2020-08-20 07:09:00,3.39590000
2020-08-20 07:10:00,3.40260000
2020-08-20 07:11:00,3.39910000
2020-08-20 07:12:00,3.39950000
2020-08-20 07:13:00,3.40040000
2020-08-20 07:14:00,3.39680000
2020-08-20 07:15:00,3.39340000
2020-08-20 07:16:00,3.39630000
2020-08-20 07:17:00,3.39420000
2020-08-20 07:18:00,3.39570000
2020-08-20 07:19:00,3.39560000
2020-08-20 07:20:00,3.40020000
2020-08-20 07:21:00,3.40270000
2020-08-20 07:22:00,3.40600000
2020-08-20 07:23:00,3.40710000
2020-08-20 07:24:00,3.40810000
2020-08-20 07:25:00,3.41190000
2020-08-20 07:26:00,3.41210000
2020-08-20 07:27:00,3.41410000
2020-08-20 07:28:00,3.40920000
2020-08-20 07:29:00,3.40760000
2020-08-20 07:30:00,3.40750000
2020-08-20 07:31:00,3.40350000
2020-08-20 07:32:00,3.40010000
2020-08-20 07:33:00,3.39930000
2020-08-20 07:34:00,3.40560000
2020-08-20 07:35:00,3.40050000
2020-08-20 07:36:00,3.39900000
2020-08-20 07:37:00,3.39490000
2020-08-20 07:38:00,3.39470000
2020-08-20 07:39:00,3.39570000
2020-08-20 07:40:00,3.39850000
2020-08-20 07:41:00,3.39630000
2020-08-20 07:42:00,3.39420000
2020-08-20 07:43:00,3.39040000
2020-08-20 07:44:00,3.39140000
2020-08-20 07:45:00,3.39430000
2020-08-20 07:46:00,3.39470000
2020-08-20 07:47:00,3.39990000
2020-08-20 07:48:00,3.40040000
2020-08-20 07:49:00,3.39700000
2020-08-20 07:50:00,3.38410000
2020-08-20 07:51:00,3.38540000
2020-08-20 07:52:00,3.38150000
2020-08-20 07:53:00,3.38620000
2020-08-20 07:54:00,3.38620000
2020-08-20 07:55:00,3.38060000
2020-08-20 07:56:00,3.37950000
2020-08-20 07:57:00,3.38190000
2020-08-20 07:58:00,3.37940000
2020-08-20 07:59:00,3.38120000
2020-08-20 08:00:00,3.38760000
2020-08-20 08:01:00,3.38520000
2020-08-20 08:02:00,3.38650000
2020-08-20 08:03:00,3.38120000
2020-08-20 08:04:00,3.38190000
2020-08-20 08:05:00,3.38530000
2020-08-20 08:06:00,3.37720000
2020-08-20 08:07:00,3.37610000
2020-08-20 08:08:00,3.36960000
2020-08-20 08:09:00,3.37590000
2020-08-20 08:10:00,3.38290000
2020-08-20 08:11:00,3.38210000
2020-08-20 08:12:00,3.38190000
2020-08-20 08:13:00,3.37660000
2020-08-20 08:14:00,3.37400000
2020-08-20 08:15:00,3.37290000
2020-08-20 08:16:00,3.37200000
2020-08-20 08:17:00,3.38340000
2020-08-20 08:18:00,3.38350000
2020-08-20 08:19:00,3.38480000
2020-08-20 08:20:00,3.38760000
2020-08-20 08:21:00,3.38540000
2020-08-20 08:22:00,3.38320000
2020-08-20 08:23:00,3.38420000
2020-08-20 08:24:00,3.38460000
2020-08-20 08:25:00,3.38550000
2020-08-20 08:26:00,3.38420000
2020-08-20 08:27:00,3.37990000
2020-08-20 08:28:00,3.38260000
2020-08-20 08:29:00,3.38520000
2020-08-20 08:30:00,3.38790000
2020-08-20 08:31:00,3.39150000
2020-08-20 08:32:00,3.39230000
2020-08-20 08:33:00,3.39060000
2020-08-20 08:34:00,3.39050000
2020-08-20 08:35:00,3.39260000
2020-08-20 08:36:00,3.39800000
2020-08-20 08:37:00,3.40130000
2020-08-20 08:38:00,3.40500000
2020-08-20 08:39:00,3.39910000
2020-08-20 08:40:00,3.39820000
2020-08-20 08:41:00,3.40000000
2020-08-20 08:42:00,3.40020000
2020-08-20 08:43:00,3.39750000
2020-08-20 08:44:00,3.39510000
2020-08-20 08:45:00,3.40300000
2020-08-20 08:46:00,3.40390000
2020-08-20 08:47:00,3.40760000
2020-08-20 08:48:00,3.40430000
2020-08-20 08:49:00,3.40140000
2020-08-20 08:50:00,3.40480000
2020-08-20 08:51:00,3.40140000
2020-08-20 08:52:00,3.40110000
2020-08-20 08:53:00,3.39490000
2020-08-20 08:54:00,3.39600000
2020-08-20 08:55:00,3.39620000
2020-08-20 08:56:00,3.39720000
2020-08-20 08:57:00,3.40150000
2020-08-20 08:58:00,3.40090000
2020-08-20 08:59:00,3.40000000
2020-08-20 09:00:00,3.40050000
2020-08-20 09:01:00,3.39910000
2020-08-20 09:02:00,3.39770000
2020-08-20 09:03:00,3.39530000
2020-08-20 09:04:00,3.39780000
2020-08-20 09:05:00,3.39390000
2020-08-20 09:06:00,3.39430000
2020-08-20 09:07:00,3.39650000
2020-08-20 09:08:00,3.39510000
2020-08-20 09:09:00,3.39610000
2020-08-20 09:10:00,3.39760000
2020-08-20 09:11:00,3.39820000
2020-08-20 09:12:00,3.39820000
2020-08-20 09:13:00,3.40050000
2020-08-20 09:14:00,3.40340000
2020-08-20 09:15:00,3.40450000
2020-08-20 09:16:00,3.40900000
2020-08-20 09:17:00,3.41210000
2020-08-20 09:18:00,3.40670000
2020-08-20 09:19:00,3.40990000
2020-08-20 09:20:00,3.41110000
2020-08-20 09:21:00,3.40610000
2020-08-20 09:22:00,3.40600000
2020-08-20 09:23:00,3.40450000
2020-08-20 09:24:00,3.40580000
2020-08-20 09:25:00,3.40510000
2020-08-20 09:26:00,3.40750000
2020-08-20 09:27:00,3.40640000
2020-08-20 09:28:00,3.40810000
2020-08-20 09:29:00,3.40620000
2020-08-20 09:30:00,3.40960000
2020-08-20 09:31:00,3.40840000
2020-08-20 09:32:00,3.40290000
2020-08-20 09:33:00,3.40420000
2020-08-20 09:34:00,3.40120000
2020-08-20 09:35:00,3.39690000
2020-08-20 09:36:00,3.39690000
2020-08-20 09:37:00,3.39790000
2020-08-20 09:38:00,3.39630000
2020-08-20 09:39:00,3.39570000
2020-08-20 09:40:00,3.39900000
2020-08-20 09:41:00,3.39760000
2020-08-20 09:42:00,3.39890000
2020-08-20 09:43:00,3.39870000
2020-08-20 09:44:00,3.40200000
2020-08-20 09:45:00,3.40920000
2020-08-20 09:46:00,3.41130000
2020-08-20 09:47:00,3.41510000
2020-08-20 09:48:00,3.41610000
2020-08-20 09:49:00,3.41730000
2020-08-20 09:50:00,3.41370000
2020-08-20 09:51:00,3.41280000
2020-08-20 09:52:00,3.41230000
2020-08-20 09:53:00,3.41200000
2020-08-20 09:54:00,3.41470000
2020-08-20 09:55:00,3.41510000
2020-08-20 09:56:00,3.41290000
2020-08-20 09:57:00,3.41170000
2020-08-20 09:58:00,3.40810000
2020-08-20 09:59:00,3.40740000
2020-08-20 10:00:00,3.40500000
2020-08-20 10:01:00,3.40580000
2020-08-20 10:02:00,3.41020000
2020-08-20 10:03:00,3.41450000
2020-08-20 10:04:00,3.41720000
2020-08-20 10:05:00,3.41150000
2020-08-20 10:06:00,3.41060000
2020-08-20 10:07:00,3.41060000
2020-08-20 10:08:00,3.40900000
2020-08-20 10:09:00,3.40560000
2020-08-20 10:10:00,3.40290000
2020-08-20 10:11:00,3.40290000
2020-08-20 10:12:00,3.40210000
2020-08-20 10:13:00,3.40280000
2020-08-20 10:14:00,3.40430000
2020-08-20 10:15:00,3.40140000
2020-08-20 10:16:00,3.40260000
2020-08-20 10:17:00,3.40070000
2020-08-20 10:18:00,3.40110000
2020-08-20 10:19:00,3.40390000
2020-08-20 10:20:00,3.40190000
2020-08-20 10:21:00,3.40380000
2020-08-20 10:22:00,3.40260000
2020-08-20 10:23:00,3.40310000
2020-08-20 10:24:00,3.40170000
2020-08-20 10:25:00,3.40590000
2020-08-20 10:26:00,3.40830000
2020-08-20 10:27:00,3.40740000
2020-08-20 10:28:00,3.40830000
2020-08-20 10:29:00,3.40800000
2020-08-20 10:30:00,3.40470000
2020-08-20 10:31:00,3.40270000
2020-08-20 10:32:00,3.39930000
2020-08-20 10:33:00,3.40140000
2020-08-20 10:34:00,3.40240000
2020-08-20 10:35:00,3.40180000
2020-08-20 10:36:00,3.40450000
2020-08-20 10:37:00,3.40420000
2020-08-20 10:38:00,3.40510000
2020-08-20 10:39:00,3.40570000
2020-08-20 10:40:00,3.40410000
2020-08-20 10:41:00,3.40540000
2020-08-20 10:42:00,3.40380000
2020-08-20 10:43:00,3.40450000
2020-08-20 10:44:00,3.40560000
2020-08-20 10:45:00,3.40470000
2020-08-20 10:46:00,3.40160000
2020-08-20 10:47:00,3.40130000
2020-08-20 10:48:00,3.39990000
2020-08-20 10:49:00,3.39890000
2020-08-20 10:50:00,3.39870000
2020-08-20 10:51:00,3.40100000
2020-08-20 10:52:00,3.40220000
2020-08-20 10:53:00,3.39900000
2020-08-20 10:54:00,3.39790000
2020-08-20 10:55:00,3.39890000
2020-08-20 10:56:00,3.39740000
2020-08-20 10:57:00,3.39790000
2020-08-20 10:58:00,3.40320000
2020-08-20 10:59:00,3.40790000
2020-08-20 11:00:00,3.40250000
2020-08-20 11:01:00,3.40300000
2020-08-20 11:02:00,3.40460000
2020-08-20 11:03:00,3.40120000
2020-08-20 11:04:00,3.39880000
2020-08-20 11:05:00,3.39980000
2020-08-20 11:06:00,3.39750000
2020-08-20 11:07:00,3.39600000
2020-08-20 11:08:00,3.39300000
2020-08-20 11:09:00,3.38580000
2020-08-20 11:10:00,3.38710000
2020-08-20 11:11:00,3.38400000
2020-08-20 11:12:00,3.38640000
2020-08-20 11:13:00,3.38860000
2020-08-20 11:14:00,3.38960000
2020-08-20 11:15:00,3.39420000
2020-08-20 11:16:00,3.39160000
2020-08-20 11:17:00,3.39290000
2020-08-20 11:18:00,3.39190000
2020-08-20 11:19:00,3.39040000
2020-08-20 11:20:00,3.38720000
2020-08-20 11:21:00,3.38710000
2020-08-20 11:22:00,3.39050000
2020-08-20 11:23:00,3.38900000
2020-08-20 11:24:00,3.39250000
2020-08-20 11:25:00,3.39290000
2020-08-20 11:26:00,3.39450000
2020-08-20 11:27:00,3.39610000
2020-08-20 11:28:00,3.39800000
2020-08-20 11:29:00,3.39790000
2020-08-20 11:30:00,3.39230000
2020-08-20 11:31:00,3.38960000
2020-08-20 11:32:00,3.38590000
2020-08-20 11:33:00,3.38680000
2020-08-20 11:34:00,3.39220000
2020-08-20 11:35:00,3.39150000
2020-08-20 11:36:00,3.39020000
2020-08-20 11:37:00,3.38710000
2020-08-20 11:38:00,3.38750000
2020-08-20 11:39:00,3.38720000
2020-08-20 11:40:00,3.39140000
2020-08-20 11:41:00,3.39700000
2020-08-20 11:42:00,3.39570000
2020-08-20 11:43:00,3.39250000
2020-08-20 11:44:00,3.39410000
2020-08-20 11:45:00,3.39140000
2020-08-20 11:46:00,3.39470000
2020-08-20 11:47:00,3.39550000
2020-08-20 11:48:00,3.39910000
2020-08-20 11:49:00,3.40650000
2020-08-20 11:50:00,3.41130000
2020-08-20 11:51:00,3.41390000
2020-08-20 11:52:00,3.41250000
2020-08-20 11:53:00,3.41490000
2020-08-20 11:54:00,3.41540000
2020-08-20 11:55:00,3.41740000
2020-08-20 11:56:00,3.41610000
2020-08-20 11:57:00,3.42090000
2020-08-20 11:58:00,3.42570000
2020-08-20 11:59:00,3.43070000
2020-08-20 12:00:00,3.43700000
2020-08-20 12:01:00,3.42710000
2020-08-20 12:02:00,3.42540000
2020-08-20 12:03:00,3.42250000
2020-08-20 12:04:00,3.41990000
2020-08-20 12:05:00,3.41970000
2020-08-20 12:06:00,3.42000000
2020-08-20 12:07:00,3.41620000
2020-08-20 12:08:00,3.41990000
2020-08-20 12:09:00,3.41730000
2020-08-20 12:10:00,3.42060000
2020-08-20 12:11:00,3.42270000
2020-08-20 12:12:00,3.41970000
2020-08-20 12:13:00,3.41910000
2020-08-20 12:14:00,3.41950000
