timestamp,LINK Close
2020-08-20 02:30:00,16.50550000
2020-08-20 02:31:00,16.47360000
2020-08-20 02:32:00,16.49370000
2020-08-20 02:33:00,16.50180000
2020-08-20 02:34:00,16.49450000
2020-08-20 02:35:00,16.52970000
2020-08-20 02:36:00,16.53620000
2020-08-20 02:37:00,16.54540000
2020-08-20 02:38:00,16.56610000
2020-08-20 02:39:00,16.61510000
2020-08-20 02:40:00,16.62970000
2020-08-20 02:41:00,16.61360000
2020-08-20 02:42:00,16.62800000
2020-08-20 02:43:00,16.60020000
2020-08-20 02:44:00,16.59240000
2020-08-20 02:45:00,16.57000000
2020-08-20 02:46:00,16.54510000
2020-08-20 02:47:00,16.55290000
2020-08-20 02:48:00,16.54170000
2020-08-20 02:49:00,16.48780000
2020-08-20 02:50:00,16.44250000
2020-08-20 02:51:00,16.45000000
2020-08-20 02:52:00,16.42420000
2020-08-20 02:53:00,16.46870000
2020-08-20 02:54:00,16.45460000
2020-08-20 02:55:00,16.45670000
2020-08-20 02:56:00,16.46280000
2020-08-20 02:57:00,16.46030000
2020-08-20 02:58:00,16.45390000
2020-08-20 02:59:00,16.45310000
2020-08-20 03:00:00,16.46210000
2020-08-20 03:01:00,16.46050000
2020-08-20 03:02:00,16.46380000
2020-08-20 03:03:00,16.45260000
2020-08-20 03:04:00,16.40760000
2020-08-20 03:05:00,16.38420000
2020-08-20 03:06:00,16.39440000
2020-08-20 03:07:00,16.35750000
2020-08-20 03:08:00,16.39340000
2020-08-20 03:09:00,16.38760000
2020-08-20 03:10:00,16.39780000
2020-08-20 03:11:00,16.40320000
2020-08-20 03:12:00,16.45260000
2020-08-20 03:13:00,16.47060000
2020-08-20 03:14:00,16.45680000
2020-08-20 03:15:00,16.47420000
2020-08-20 03:16:00,16.48810000
2020-08-20 03:17:00,16.43220000
2020-08-20 03:18:00,16.41200000
2020-08-20 03:19:00,16.43140000
2020-08-20 03:20:00,16.46120000
2020-08-20 03:21:00,16.46900000
2020-08-20 03:22:00,16.46590000
2020-08-20 03:23:00,16.47710000
2020-08-20 03:24:00,16.50750000
2020-08-20 03:25:00,16.57790000
2020-08-20 03:26:00,16.56450000
2020-08-20 03:27:00,16.53370000
2020-08-20 03:28:00,16.54600000
2020-08-20 03:29:00,16.52000000
2020-08-20 03:30:00,16.49510000
2020-08-20 03:31:00,16.50440000
2020-08-20 03:32:00,16.49980000
2020-08-20 03:33:00,16.50550000
2020-08-20 03:34:00,16.50020000
2020-08-20 03:35:00,16.51120000
2020-08-20 03:36:00,16.50240000
2020-08-20 03:37:00,16.50000000
2020-08-20 03:38:00,16.49760000
2020-08-20 03:39:00,16.48930000
2020-08-20 03:40:00,16.49540000
2020-08-20 03:41:00,16.45940000
2020-08-20 03:42:00,16.42950000
2020-08-20 03:43:00,16.40300000
2020-08-20 03:44:00,16.39080000
2020-08-20 03:45:00,16.38330000
2020-08-20 03:46:00,16.42300000
2020-08-20 03:47:00,16.36510000
2020-08-20 03:48:00,16.36860000
2020-08-20 03:49:00,16.41890000
2020-08-20 03:50:00,16.40250000
2020-08-20 03:51:00,16.40820000
2020-08-20 03:52:00,16.39010000
2020-08-20 03:53:00,16.37080000
2020-08-20 03:54:00,16.33830000
2020-08-20 03:55:00,16.31000000
2020-08-20 03:56:00,16.26230000
2020-08-20 03:57:00,16.24940000
2020-08-20 03:58:00,16.19640000
2020-08-20 03:59:00,16.24260000
2020-08-20 04:00:00,16.27410000
2020-08-20 04:01:00,16.23710000
2020-08-20 04:02:00,16.19080000
2020-08-20 04:03:00,16.19050000
2020-08-20 04:04:00,16.13880000
2020-08-20 04:05:00,16.18550000
2020-08-20 04:06:00,16.20000000
2020-08-20 04:07:00,16.19850000
2020-08-20 04:08:00,16.21360000
2020-08-20 04:09:00,16.26780000
2020-08-20 04:10:00,16.28300000
2020-08-20 04:11:00,16.29880000
2020-08-20 04:12:00,16.32500000
2020-08-20 04:13:00,16.30860000
2020-08-20 04:14:00,16.31040000
2020-08-20 04:15:00,16.27070000
2020-08-20 04:16:00,16.32430000
2020-08-20 04:17:00,16.33040000
2020-08-20 04:18:00,16.35400000
2020-08-20 04:19:00,16.31390000
2020-08-20 04:20:00,16.32930000
2020-08-20 04:21:00,16.34530000
2020-08-20 04:22:00,16.32150000
2020-08-20 04:23:00,16.32410000
2020-08-20 04:24:00,16.39040000
2020-08-20 04:25:00,16.40990000
2020-08-20 04:26:00,16.39470000
2020-08-20 04:27:00,16.40000000
2020-08-20 04:28:00,16.36570000
2020-08-20 04:29:00,16.36910000
2020-08-20 04:30:00,16.34890000
2020-08-20 04:31:00,16.35220000
2020-08-20 04:32:00,16.38840000
2020-08-20 04:33:00,16.42420000
2020-08-20 04:34:00,16.39850000
2020-08-20 04:35:00,16.42430000
2020-08-20 04:36:00,16.42780000
2020-08-20 04:37:00,16.42290000
2020-08-20 04:38:00,16.39790000
2020-08-20 04:39:00,16.39450000
2020-08-20 04:40:00,16.34740000
2020-08-20 04:41:00,16.33070000
2020-08-20 04:42:00,16.34040000
2020-08-20 04:43:00,16.30220000
2020-08-20 04:44:00,16.31700000
2020-08-20 04:45:00,16.28870000
2020-08-20 04:46:00,16.29260000
2020-08-20 04:47:00,16.28950000
2020-08-20 04:48:00,16.30200000
2020-08-20 04:49:00,16.26210000
2020-08-20 04:50:00,16.29500000
2020-08-20 04:51:00,16.30050000
2020-08-20 04:52:00,16.29190000
2020-08-20 04:53:00,16.25000000
2020-08-20 04:54:00,16.22810000
2020-08-20 04:55:00,16.24490000
2020-08-20 04:56:00,16.26660000
2020-08-20 04:57:00,16.32100000
2020-08-20 04:58:00,16.33590000
2020-08-20 04:59:00,16.30260000
2020-08-20 05:00:00,16.30630000
2020-08-20 05:01:00,16.30250000
2020-08-20 05:02:00,16.31510000
2020-08-20 05:03:00,16.31310000
2020-08-20 05:04:00,16.27370000
2020-08-20 05:05:00,16.29550000
2020-08-20 05:06:00,16.27030000
2020-08-20 05:07:00,16.25600000
2020-08-20 05:08:00,16.22060000
2020-08-20 05:09:00,16.18110000
2020-08-20 05:10:00,16.20700000
2020-08-20 05:11:00,16.24070000
2020-08-20 05:12:00,16.23840000
2020-08-20 05:13:00,16.24080000
2020-08-20 05:14:00,16.18330000
2020-08-20 05:15:00,16.19330000
2020-08-20 05:16:00,16.21780000
2020-08-20 05:17:00,16.22970000
2020-08-20 05:18:00,16.22160000
2020-08-20 05:19:00,16.28720000
2020-08-20 05:20:00,16.28970000
2020-08-20 05:21:00,16.28060000
2020-08-20 05:22:00,16.26000000
2020-08-20 05:23:00,16.25990000
2020-08-20 05:24:00,16.21790000
2020-08-20 05:25:00,16.24980000
2020-08-20 05:26:00,16.26500000
2020-08-20 05:27:00,16.30660000
2020-08-20 05:28:00,16.30410000
2020-08-20 05:29:00,16.35620000
2020-08-20 05:30:00,16.34680000
2020-08-20 05:31:00,16.34530000
2020-08-20 05:32:00,16.33250000
2020-08-20 05:33:00,16.29000000
2020-08-20 05:34:00,16.29510000
2020-08-20 05:35:00,16.29870000
2020-08-20 05:36:00,16.28450000
2020-08-20 05:37:00,16.26340000
2020-08-20 05:38:00,16.22920000
2020-08-20 05:39:00,16.23340000
2020-08-20 05:40:00,16.23010000
2020-08-20 05:41:00,16.21210000
2020-08-20 05:42:00,16.19440000
2020-08-20 05:43:00,16.21020000
2020-08-20 05:44:00,16.25040000
2020-08-20 05:45:00,16.24800000
2020-08-20 05:46:00,16.20720000
2020-08-20 05:47:00,16.22930000
2020-08-20 05:48:00,16.22170000
2020-08-20 05:49:00,16.21340000
2020-08-20 05:50:00,16.25100000
2020-08-20 05:51:00,16.24160000
2020-08-20 05:52:00,16.23250000
2020-08-20 05:53:00,16.21200000
2020-08-20 05:54:00,16.24970000
2020-08-20 05:55:00,16.20760000
2020-08-20 05:56:00,16.18510000
2020-08-20 05:57:00,16.16750000
2020-08-20 05:58:00,16.14590000
2020-08-20 05:59:00,16.01350000
2020-08-20 06:00:00,16.06460000
2020-08-20 06:01:00,16.09420000
2020-08-20 06:02:00,16.12330000
2020-08-20 06:03:00,16.05430000
2020-08-20 06:04:00,16.00170000
2020-08-20 06:05:00,15.95540000
2020-08-20 06:06:00,15.94920000
2020-08-20 06:07:00,16.06030000
2020-08-20 06:08:00,16.11100000
2020-08-20 06:09:00,16.15000000
2020-08-20 06:10:00,16.20640000
2020-08-20 06:11:00,16.21330000
2020-08-20 06:12:00,16.25070000
2020-08-20 06:13:00,16.26830000
2020-08-20 06:14:00,16.25540000
2020-08-20 06:15:00,16.26650000
2020-08-20 06:16:00,16.30000000
2020-08-20 06:17:00,16.31110000
2020-08-20 06:18:00,16.36700000
2020-08-20 06:19:00,16.36040000
2020-08-20 06:20:00,16.42300000
2020-08-20 06:21:00,16.44910000
2020-08-20 06:22:00,16.38000000
2020-08-20 06:23:00,16.44360000
2020-08-20 06:24:00,16.50000000
2020-08-20 06:25:00,16.48900000
2020-08-20 06:26:00,16.53580000
2020-08-20 06:27:00,16.52920000
2020-08-20 06:28:00,16.46930000
2020-08-20 06:29:00,16.45000000
2020-08-20 06:30:00,16.47350000
2020-08-20 06:31:00,16.52310000
2020-08-20 06:32:00,16.49850000
2020-08-20 06:33:00,16.51490000
2020-08-20 06:34:00,16.47640000
2020-08-20 06:35:00,16.46150000
2020-08-20 06:36:00,16.47880000
2020-08-20 06:37:00,16.43410000
2020-08-20 06:38:00,16.43790000
2020-08-20 06:39:00,16.43490000
2020-08-20 06:40:00,16.45550000
2020-08-20 06:41:00,16.46190000
2020-08-20 06:42:00,16.49820000
2020-08-20 06:43:00,16.52030000
2020-08-20 06:44:00,16.57460000
2020-08-20 06:45:00,16.50730000
2020-08-20 06:46:00,16.47340000
2020-08-20 06:47:00,16.44630000
2020-08-20 06:48:00,16.43010000
2020-08-20 06:49:00,16.46380000
2020-08-20 06:50:00,16.44730000
2020-08-20 06:51:00,16.46790000
2020-08-20 06:52:00,16.45860000
2020-08-20 06:53:00,16.46850000
2020-08-20 06:54:00,16.47040000
2020-08-20 06:55:00,16.46630000
2020-08-20 06:56:00,16.50900000
2020-08-20 06:57:00,16.50050000
2020-08-20 06:58:00,16.47430000
2020-08-20 06:59:00,16.43620000
2020-08-20 07:00:00,16.42330000
2020-08-20 07:01:00,16.42980000
2020-08-20 07:02:00,16.45530000
2020-08-20 07:03:00,16.44110000
2020-08-20 07:04:00,16.44200000
2020-08-20 07:05:00,16.46060000
2020-08-20 07:06:00,16.41690000
2020-08-20 07:07:00,16.44970000
2020-08-20 07:08:00,16.42180000
2020-08-20 07:09:00,16.42620000
2020-08-20 07:10:00,16.45880000
2020-08-20 07:11:00,16.54120000
2020-08-20 07:12:00,16.52220000
2020-08-20 07:13:00,16.52120000
2020-08-20 07:14:00,16.51000000
2020-08-20 07:15:00,16.48340000
2020-08-20 07:16:00,16.48880000
2020-08-20 07:17:00,16.47070000
2020-08-20 07:18:00,16.47840000
2020-08-20 07:19:00,16.45000000
2020-08-20 07:20:00,16.46840000
2020-08-20 07:21:00,16.47140000
2020-08-20 07:22:00,16.50360000
2020-08-20 07:23:00,16.47950000
2020-08-20 07:24:00,16.50350000
2020-08-20 07:25:00,16.49360000
2020-08-20 07:26:00,16.48280000
2020-08-20 07:27:00,16.48980000
2020-08-20 07:28:00,16.46250000
2020-08-20 07:29:00,16.44100000
2020-08-20 07:30:00,16.43520000
2020-08-20 07:31:00,16.37910000
2020-08-20 07:32:00,16.36640000
2020-08-20 07:33:00,16.36200000
2020-08-20 07:34:00,16.40000000
2020-08-20 07:35:00,16.33210000
2020-08-20 07:36:00,16.34120000
2020-08-20 07:37:00,16.31750000
2020-08-20 07:38:00,16.35300000
2020-08-20 07:39:00,16.36870000
2020-08-20 07:40:00,16.36080000
2020-08-20 07:41:00,16.39270000
2020-08-20 07:42:00,16.37340000
2020-08-20 07:43:00,16.32520000
2020-08-20 07:44:00,16.33200000
2020-08-20 07:45:00,16.35150000
2020-08-20 07:46:00,16.33080000
2020-08-20 07:47:00,16.35190000
2020-08-20 07:48:00,16.36180000
2020-08-20 07:49:00,16.35700000
2020-08-20 07:50:00,16.27260000
2020-08-20 07:51:00,16.28270000
2020-08-20 07:52:00,16.27560000
2020-08-20 07:53:00,16.30230000
2020-08-20 07:54:00,16.32220000
2020-08-20 07:55:00,16.26610000
2020-08-20 07:56:00,16.28710000
2020-08-20 07:57:00,16.29790000
2020-08-20 07:58:00,16.32160000
2020-08-20 07:59:00,16.27810000
2020-08-20 08:00:00,16.32400000
2020-08-20 08:01:00,16.35180000
2020-08-20 08:02:00,16.34990000
2020-08-20 08:03:00,16.33360000
2020-08-20 08:04:00,16.30120000
2020-08-20 08:05:00,16.36000000
2020-08-20 08:06:00,16.33670000
2020-08-20 08:07:00,16.33070000
2020-08-20 08:08:00,16.28000000
2020-08-20 08:09:00,16.30380000
2020-08-20 08:10:00,16.31780000
2020-08-20 08:11:00,16.34920000
2020-08-20 08:12:00,16.34860000
2020-08-20 08:13:00,16.32770000
2020-08-20 08:14:00,16.31280000
2020-08-20 08:15:00,16.31630000
2020-08-20 08:16:00,16.28000000
2020-08-20 08:17:00,16.28390000
2020-08-20 08:18:00,16.32650000
2020-08-20 08:19:00,16.32640000
2020-08-20 08:20:00,16.31420000
2020-08-20 08:21:00,16.30300000
2020-08-20 08:22:00,16.29580000
2020-08-20 08:23:00,16.29820000
2020-08-20 08:24:00,16.30160000
2020-08-20 08:25:00,16.29200000
2020-08-20 08:26:00,16.26990000
2020-08-20 08:27:00,16.23290000
2020-08-20 08:28:00,16.21280000
2020-08-20 08:29:00,16.25550000
2020-08-20 08:30:00,16.30520000
2020-08-20 08:31:00,16.33690000
2020-08-20 08:32:00,16.30490000
2020-08-20 08:33:00,16.31800000
2020-08-20 08:34:00,16.28660000
2020-08-20 08:35:00,16.31200000
2020-08-20 08:36:00,16.31960000
2020-08-20 08:37:00,16.38740000
2020-08-20 08:38:00,16.41990000
2020-08-20 08:39:00,16.45010000
2020-08-20 08:40:00,16.44890000
2020-08-20 08:41:00,16.48640000
2020-08-20 08:42:00,16.45520000
2020-08-20 08:43:00,16.48420000
2020-08-20 08:44:00,16.46080000
2020-08-20 08:45:00,16.49410000
2020-08-20 08:46:00,16.54500000
2020-08-20 08:47:00,16.52500000
2020-08-20 08:48:00,16.49910000
2020-08-20 08:49:00,16.47900000
2020-08-20 08:50:00,16.52000000
2020-08-20 08:51:00,16.47000000
2020-08-20 08:52:00,16.51300000
2020-08-20 08:53:00,16.51610000
2020-08-20 08:54:00,16.51260000
2020-08-20 08:55:00,16.50820000
2020-08-20 08:56:00,16.48200000
2020-08-20 08:57:00,16.49950000
2020-08-20 08:58:00,16.48320000
2020-08-20 08:59:00,16.48470000
2020-08-20 09:00:00,16.45500000
2020-08-20 09:01:00,16.46230000
2020-08-20 09:02:00,16.45200000
2020-08-20 09:03:00,16.41020000
2020-08-20 09:04:00,16.42460000
2020-08-20 09:05:00,16.42560000
2020-08-20 09:06:00,16.43280000
2020-08-20 09:07:00,16.44980000
2020-08-20 09:08:00,16.44370000
2020-08-20 09:09:00,16.41610000
2020-08-20 09:10:00,16.42900000
2020-08-20 09:11:00,16.46600000
2020-08-20 09:12:00,16.46130000
2020-08-20 09:13:00,16.48460000
2020-08-20 09:14:00,16.49600000
2020-08-20 09:15:00,16.49240000
2020-08-20 09:16:00,16.47990000
2020-08-20 09:17:00,16.47740000
2020-08-20 09:18:00,16.45890000
2020-08-20 09:19:00,16.44910000
2020-08-20 09:20:00,16.45380000
2020-08-20 09:21:00,16.42390000
2020-08-20 09:22:00,16.40660000
2020-08-20 09:23:00,16.36000000
2020-08-20 09:24:00,16.40000000
2020-08-20 09:25:00,16.38110000
2020-08-20 09:26:00,16.42030000
2020-08-20 09:27:00,16.43730000
2020-08-20 09:28:00,16.44570000
2020-08-20 09:29:00,16.44920000
2020-08-20 09:30:00,16.45110000
2020-08-20 09:31:00,16.43660000
2020-08-20 09:32:00,16.42840000
2020-08-20 09:33:00,16.45140000
2020-08-20 09:34:00,16.47460000
2020-08-20 09:35:00,16.46380000
2020-08-20 09:36:00,16.45080000
2020-08-20 09:37:00,16.42800000
2020-08-20 09:38:00,16.40780000
2020-08-20 09:39:00,16.40820000
2020-08-20 09:40:00,16.44480000
2020-08-20 09:41:00,16.44960000
2020-08-20 09:42:00,16.54790000
2020-08-20 09:43:00,16.59410000
2020-08-20 09:44:00,16.69820000
2020-08-20 09:45:00,16.73190000
2020-08-20 09:46:00,16.75840000
2020-08-20 09:47:00,16.76060000
2020-08-20 09:48:00,16.75800000
2020-08-20 09:49:00,16.72430000
2020-08-20 09:50:00,16.72880000
2020-08-20 09:51:00,16.71610000
2020-08-20 09:52:00,16.68140000
2020-08-20 09:53:00,16.69740000
2020-08-20 09:54:00,16.70830000
2020-08-20 09:55:00,16.70080000
2020-08-20 09:56:00,16.65850000
2020-08-20 09:57:00,16.68480000
2020-08-20 09:58:00,16.64910000
2020-08-20 09:59:00,16.65130000
2020-08-20 10:00:00,16.66890000
2020-08-20 10:01:00,16.68800000
2020-08-20 10:02:00,16.67780000
2020-08-20 10:03:00,16.70370000
2020-08-20 10:04:00,16.70670000
2020-08-20 10:05:00,16.69320000
2020-08-20 10:06:00,16.63290000
2020-08-20 10:07:00,16.61090000
2020-08-20 10:08:00,16.59730000
2020-08-20 10:09:00,16.60570000
2020-08-20 10:10:00,16.62440000
2020-08-20 10:11:00,16.58540000
2020-08-20 10:12:00,16.59190000
2020-08-20 10:13:00,16.57600000
2020-08-20 10:14:00,16.59350000
2020-08-20 10:15:00,16.62500000
2020-08-20 10:16:00,16.58360000
2020-08-20 10:17:00,16.57420000
2020-08-20 10:18:00,16.59640000
2020-08-20 10:19:00,16.59820000
2020-08-20 10:20:00,16.58840000
2020-08-20 10:21:00,16.60200000
2020-08-20 10:22:00,16.61340000
2020-08-20 10:23:00,16.63340000
2020-08-20 10:24:00,16.61300000
2020-08-20 10:25:00,16.62640000
2020-08-20 10:26:00,16.63310000
2020-08-20 10:27:00,16.65290000
2020-08-20 10:28:00,16.64930000
2020-08-20 10:29:00,16.66660000
2020-08-20 10:30:00,16.65330000
2020-08-20 10:31:00,16.64780000
2020-08-20 10:32:00,16.59530000
2020-08-20 10:33:00,16.58560000
2020-08-20 10:34:00,16.60780000
2020-08-20 10:35:00,16.62690000
2020-08-20 10:36:00,16.63260000
2020-08-20 10:37:00,16.65560000
2020-08-20 10:38:00,16.68320000
2020-08-20 10:39:00,16.71720000
2020-08-20 10:40:00,16.68840000
2020-08-20 10:41:00,16.68970000
2020-08-20 10:42:00,16.69730000
2020-08-20 10:43:00,16.65000000
2020-08-20 10:44:00,16.66020000
2020-08-20 10:45:00,16.62810000
2020-08-20 10:46:00,16.60780000
2020-08-20 10:47:00,16.60000000
2020-08-20 10:48:00,16.60650000
2020-08-20 10:49:00,16.59200000
2020-08-20 10:50:00,16.59860000
2020-08-20 10:51:00,16.62680000
2020-08-20 10:52:00,16.61870000
2020-08-20 10:53:00,16.59300000
2020-08-20 10:54:00,16.58090000
2020-08-20 10:55:00,16.55550000
2020-08-20 10:56:00,16.55450000
2020-08-20 10:57:00,16.60920000
2020-08-20 10:58:00,16.60850000
2020-08-20 10:59:00,16.63680000
2020-08-20 11:00:00,16.63030000
2020-08-20 11:01:00,16.58230000
2020-08-20 11:02:00,16.58410000
2020-08-20 11:03:00,16.55530000
2020-08-20 11:04:00,16.52870000
2020-08-20 11:05:00,16.53530000
2020-08-20 11:06:00,16.55180000
2020-08-20 11:07:00,16.54940000
2020-08-20 11:08:00,16.49460000
2020-08-20 11:09:00,16.46900000
2020-08-20 11:10:00,16.47020000
2020-08-20 11:11:00,16.45710000
2020-08-20 11:12:00,16.46280000
2020-08-20 11:13:00,16.49570000
2020-08-20 11:14:00,16.48230000
2020-08-20 11:15:00,16.47160000
2020-08-20 11:16:00,16.47900000
2020-08-20 11:17:00,16.48410000
2020-08-20 11:18:00,16.47370000
2020-08-20 11:19:00,16.42660000
2020-08-20 11:20:00,16.49030000
2020-08-20 11:21:00,16.45820000
2020-08-20 11:22:00,16.48000000
2020-08-20 11:23:00,16.47810000
2020-08-20 11:24:00,16.49000000
2020-08-20 11:25:00,16.45130000
2020-08-20 11:26:00,16.46630000
2020-08-20 11:27:00,16.46510000
2020-08-20 11:28:00,16.45230000
2020-08-20 11:29:00,16.45420000
2020-08-20 11:30:00,16.41490000
2020-08-20 11:31:00,16.39710000
2020-08-20 11:32:00,16.40390000
2020-08-20 11:33:00,16.42920000
2020-08-20 11:34:00,16.43650000
2020-08-20 11:35:00,16.40780000
2020-08-20 11:36:00,16.37910000
2020-08-20 11:37:00,16.35980000
2020-08-20 11:38:00,16.39910000
2020-08-20 11:39:00,16.39290000
2020-08-20 11:40:00,16.42760000
2020-08-20 11:41:00,16.44380000
2020-08-20 11:42:00,16.43500000
2020-08-20 11:43:00,16.43730000
2020-08-20 11:44:00,16.44340000
2020-08-20 11:45:00,16.45500000
2020-08-20 11:46:00,16.44710000
2020-08-20 11:47:00,16.48470000
2020-08-20 11:48:00,16.49830000
2020-08-20 11:49:00,16.53720000
2020-08-20 11:50:00,16.50000000
2020-08-20 11:51:00,16.52400000
2020-08-20 11:52:00,16.46010000
2020-08-20 11:53:00,16.47480000
2020-08-20 11:54:00,16.54770000
2020-08-20 11:55:00,16.52340000
2020-08-20 11:56:00,16.50550000
2020-08-20 11:57:00,16.48590000
2020-08-20 11:58:00,16.49300000
2020-08-20 11:59:00,16.49140000
2020-08-20 12:00:00,16.55490000
2020-08-20 12:01:00,16.50130000
2020-08-20 12:02:00,16.48300000
2020-08-20 12:03:00,16.48050000
2020-08-20 12:04:00,16.45700000
2020-08-20 12:05:00,16.43870000
2020-08-20 12:06:00,16.42530000
2020-08-20 12:07:00,16.39070000
2020-08-20 12:08:00,16.42000000
2020-08-20 12:09:00,16.46050000
2020-08-20 12:10:00,16.45610000
2020-08-20 12:11:00,16.47000000
2020-08-20 12:12:00,16.46840000
2020-08-20 12:13:00,16.43880000
2020-08-20 12:14:00,16.44020000
