timestamp,ETH Close
2020-08-20 03:59:00,406.96000000
2020-08-20 04:00:00,407.13000000
2020-08-20 04:01:00,406.51000000
2020-08-20 04:02:00,406.08000000
2020-08-20 04:03:00,405.49000000
2020-08-20 04:04:00,405.43000000
2020-08-20 04:05:00,406.13000000
2020-08-20 04:06:00,406.57000000
2020-08-20 04:07:00,406.32000000
2020-08-20 04:08:00,406.13000000
2020-08-20 04:09:00,406.58000000
2020-08-20 04:10:00,406.85000000
2020-08-20 04:11:00,406.89000000
2020-08-20 04:12:00,407.00000000
2020-08-20 04:13:00,407.00000000
2020-08-20 04:14:00,407.06000000
2020-08-20 04:15:00,406.85000000
2020-08-20 04:16:00,407.11000000
2020-08-20 04:17:00,407.38000000
2020-08-20 04:18:00,407.42000000
2020-08-20 04:19:00,407.34000000
2020-08-20 04:20:00,407.13000000
2020-08-20 04:21:00,407.15000000
2020-08-20 04:22:00,406.60000000
2020-08-20 04:23:00,406.72000000
2020-08-20 04:24:00,406.91000000
2020-08-20 04:25:00,407.76000000
2020-08-20 04:26:00,407.70000000
2020-08-20 04:27:00,407.50000000
2020-08-20 04:28:00,407.14000000
2020-08-20 04:29:00,407.12000000
2020-08-20 04:30:00,406.82000000
2020-08-20 04:31:00,406.86000000
2020-08-20 04:32:00,406.89000000
2020-08-20 04:33:00,407.80000000
2020-08-20 04:34:00,407.65000000
2020-08-20 04:35:00,407.64000000
2020-08-20 04:36:00,407.87000000
2020-08-20 04:37:00,408.00000000
2020-08-20 04:38:00,408.23000000
2020-08-20 04:39:00,408.28000000
2020-08-20 04:40:00,408.15000000
2020-08-20 04:41:00,407.61000000
2020-08-20 04:42:00,407.23000000
2020-08-20 04:43:00,406.15000000
2020-08-20 04:44:00,405.41000000
2020-08-20 04:45:00,404.83000000
2020-08-20 04:46:00,404.32000000
2020-08-20 04:47:00,404.53000000
2020-08-20 04:48:00,405.28000000
2020-08-20 04:49:00,404.85000000
2020-08-20 04:50:00,404.94000000
2020-08-20 04:51:00,405.01000000
2020-08-20 04:52:00,404.90000000
2020-08-20 04:53:00,404.50000000
2020-08-20 04:54:00,404.37000000
2020-08-20 04:55:00,404.21000000
2020-08-20 04:56:00,404.49000000
2020-08-20 04:57:00,405.21000000
2020-08-20 04:58:00,405.42000000
2020-08-20 04:59:00,405.23000000
2020-08-20 05:00:00,404.98000000
2020-08-20 05:01:00,405.03000000
2020-08-20 05:02:00,404.82000000
2020-08-20 05:03:00,404.33000000
2020-08-20 05:04:00,403.86000000
2020-08-20 05:05:00,403.81000000
2020-08-20 05:06:00,403.69000000
2020-08-20 05:07:00,403.39000000
2020-08-20 05:08:00,403.01000000
2020-08-20 05:09:00,402.91000000
2020-08-20 05:10:00,403.22000000
2020-08-20 05:11:00,403.58000000
2020-08-20 05:12:00,403.49000000
2020-08-20 05:13:00,403.48000000
2020-08-20 05:14:00,403.01000000
2020-08-20 05:15:00,403.00000000
2020-08-20 05:16:00,403.43000000
2020-08-20 05:17:00,404.06000000
2020-08-20 05:18:00,404.48000000
2020-08-20 05:19:00,404.87000000
2020-08-20 05:20:00,404.70000000
2020-08-20 05:21:00,404.64000000
2020-08-20 05:22:00,404.31000000
2020-08-20 05:23:00,403.91000000
2020-08-20 05:24:00,403.40000000
2020-08-20 05:25:00,403.58000000
2020-08-20 05:26:00,403.93000000
2020-08-20 05:27:00,404.35000000
2020-08-20 05:28:00,404.35000000
2020-08-20 05:29:00,404.82000000
2020-08-20 05:30:00,404.66000000
2020-08-20 05:31:00,404.71000000
2020-08-20 05:32:00,404.76000000
2020-08-20 05:33:00,404.21000000
2020-08-20 05:34:00,404.70000000
2020-08-20 05:35:00,404.91000000
2020-08-20 05:36:00,404.97000000
2020-08-20 05:37:00,404.88000000
2020-08-20 05:38:00,404.66000000
2020-08-20 05:39:00,404.70000000
2020-08-20 05:40:00,404.63000000
2020-08-20 05:41:00,404.31000000
2020-08-20 05:42:00,404.04000000
2020-08-20 05:43:00,404.28000000
2020-08-20 05:44:00,404.53000000
2020-08-20 05:45:00,404.65000000
2020-08-20 05:46:00,404.54000000
2020-08-20 05:47:00,404.65000000
2020-08-20 05:48:00,404.86000000
2020-08-20 05:49:00,404.96000000
2020-08-20 05:50:00,404.87000000
2020-08-20 05:51:00,404.68000000
2020-08-20 05:52:00,404.56000000
2020-08-20 05:53:00,404.85000000
2020-08-20 05:54:00,404.95000000
2020-08-20 05:55:00,404.99000000
2020-08-20 05:56:00,405.07000000
2020-08-20 05:57:00,405.23000000
2020-08-20 05:58:00,405.00000000
2020-08-20 05:59:00,404.21000000
2020-08-20 06:00:00,404.25000000
2020-08-20 06:01:00,404.24000000
2020-08-20 06:02:00,404.18000000
2020-08-20 06:03:00,404.08000000
2020-08-20 06:04:00,403.36000000
2020-08-20 06:05:00,403.11000000
2020-08-20 06:06:00,402.52000000
2020-08-20 06:07:00,404.20000000
2020-08-20 06:08:00,405.28000000
2020-08-20 06:09:00,405.93000000
2020-08-20 06:10:00,406.37000000
2020-08-20 06:11:00,406.44000000
2020-08-20 06:12:00,407.04000000
2020-08-20 06:13:00,406.72000000
2020-08-20 06:14:00,406.98000000
2020-08-20 06:15:00,407.13000000
2020-08-20 06:16:00,406.73000000
2020-08-20 06:17:00,406.98000000
2020-08-20 06:18:00,406.97000000
2020-08-20 06:19:00,406.80000000
2020-08-20 06:20:00,406.80000000
2020-08-20 06:21:00,406.93000000
2020-08-20 06:22:00,406.90000000
2020-08-20 06:23:00,406.75000000
2020-08-20 06:24:00,406.90000000
2020-08-20 06:25:00,407.99000000
2020-08-20 06:26:00,408.30000000
2020-08-20 06:27:00,409.06000000
2020-08-20 06:28:00,408.38000000
2020-08-20 06:29:00,408.48000000
2020-08-20 06:30:00,408.21000000
2020-08-20 06:31:00,408.52000000
2020-08-20 06:32:00,408.42000000
2020-08-20 06:33:00,408.94000000
2020-08-20 06:34:00,408.67000000
2020-08-20 06:35:00,408.28000000
2020-08-20 06:36:00,408.53000000
2020-08-20 06:37:00,408.40000000
2020-08-20 06:38:00,408.41000000
2020-08-20 06:39:00,408.55000000
2020-08-20 06:40:00,408.26000000
2020-08-20 06:41:00,408.27000000
2020-08-20 06:42:00,408.50000000
2020-08-20 06:43:00,408.51000000
2020-08-20 06:44:00,408.76000000
2020-08-20 06:45:00,408.66000000
2020-08-20 06:46:00,408.44000000
2020-08-20 06:47:00,407.95000000
2020-08-20 06:48:00,407.15000000
2020-08-20 06:49:00,407.06000000
2020-08-20 06:50:00,406.76000000
2020-08-20 06:51:00,407.17000000
2020-08-20 06:52:00,407.26000000
2020-08-20 06:53:00,407.80000000
2020-08-20 06:54:00,407.51000000
2020-08-20 06:55:00,407.44000000
2020-08-20 06:56:00,407.64000000
2020-08-20 06:57:00,407.67000000
2020-08-20 06:58:00,407.78000000
2020-08-20 06:59:00,407.73000000
2020-08-20 07:00:00,407.96000000
2020-08-20 07:01:00,407.96000000
2020-08-20 07:02:00,407.96000000
2020-08-20 07:03:00,407.54000000
2020-08-20 07:04:00,407.13000000
2020-08-20 07:05:00,406.75000000
2020-08-20 07:06:00,406.41000000
2020-08-20 07:07:00,406.16000000
2020-08-20 07:08:00,406.30000000
2020-08-20 07:09:00,406.45000000
2020-08-20 07:10:00,406.80000000
2020-08-20 07:11:00,406.51000000
2020-08-20 07:12:00,406.68000000
2020-08-20 07:13:00,406.74000000
2020-08-20 07:14:00,406.57000000
2020-08-20 07:15:00,406.48000000
2020-08-20 07:16:00,406.71000000
2020-08-20 07:17:00,406.64000000
2020-08-20 07:18:00,406.69000000
2020-08-20 07:19:00,406.59000000
2020-08-20 07:20:00,406.51000000
2020-08-20 07:21:00,406.96000000
2020-08-20 07:22:00,407.37000000
2020-08-20 07:23:00,407.33000000
2020-08-20 07:24:00,407.53000000
2020-08-20 07:25:00,407.74000000
2020-08-20 07:26:00,407.29000000
2020-08-20 07:27:00,407.58000000
2020-08-20 07:28:00,407.01000000
2020-08-20 07:29:00,406.68000000
2020-08-20 07:30:00,406.78000000
2020-08-20 07:31:00,406.02000000
2020-08-20 07:32:00,405.42000000
2020-08-20 07:33:00,405.36000000
2020-08-20 07:34:00,405.64000000
2020-08-20 07:35:00,404.84000000
2020-08-20 07:36:00,405.39000000
2020-08-20 07:37:00,405.15000000
2020-08-20 07:38:00,405.21000000
2020-08-20 07:39:00,405.14000000
2020-08-20 07:40:00,405.55000000
2020-08-20 07:41:00,405.10000000
2020-08-20 07:42:00,405.24000000
2020-08-20 07:43:00,404.98000000
2020-08-20 07:44:00,404.82000000
2020-08-20 07:45:00,404.76000000
2020-08-20 07:46:00,404.94000000
2020-08-20 07:47:00,405.77000000
2020-08-20 07:48:00,405.69000000
2020-08-20 07:49:00,405.21000000
2020-08-20 07:50:00,404.28000000
2020-08-20 07:51:00,403.92000000
2020-08-20 07:52:00,403.97000000
2020-08-20 07:53:00,404.27000000
2020-08-20 07:54:00,404.32000000
2020-08-20 07:55:00,404.09000000
2020-08-20 07:56:00,404.11000000
2020-08-20 07:57:00,404.19000000
2020-08-20 07:58:00,404.36000000
2020-08-20 07:59:00,404.30000000
2020-08-20 08:00:00,405.87000000
2020-08-20 08:01:00,405.64000000
2020-08-20 08:02:00,405.86000000
2020-08-20 08:03:00,405.46000000
2020-08-20 08:04:00,405.45000000
2020-08-20 08:05:00,405.59000000
2020-08-20 08:06:00,404.89000000
2020-08-20 08:07:00,404.46000000
2020-08-20 08:08:00,404.10000000
2020-08-20 08:09:00,404.31000000
2020-08-20 08:10:00,404.80000000
2020-08-20 08:11:00,405.03000000
2020-08-20 08:12:00,404.82000000
2020-08-20 08:13:00,404.04000000
2020-08-20 08:14:00,404.11000000
2020-08-20 08:15:00,403.81000000
2020-08-20 08:16:00,403.59000000
2020-08-20 08:17:00,404.01000000
2020-08-20 08:18:00,404.68000000
2020-08-20 08:19:00,404.75000000
2020-08-20 08:20:00,404.78000000
2020-08-20 08:21:00,404.60000000
2020-08-20 08:22:00,404.56000000
2020-08-20 08:23:00,404.78000000
2020-08-20 08:24:00,404.65000000
2020-08-20 08:25:00,404.66000000
2020-08-20 08:26:00,404.48000000
2020-08-20 08:27:00,404.22000000
2020-08-20 08:28:00,404.62000000
2020-08-20 08:29:00,405.70000000
2020-08-20 08:30:00,406.35000000
2020-08-20 08:31:00,406.47000000
2020-08-20 08:32:00,406.43000000
2020-08-20 08:33:00,406.33000000
2020-08-20 08:34:00,405.88000000
2020-08-20 08:35:00,405.89000000
2020-08-20 08:36:00,406.32000000
2020-08-20 08:37:00,406.44000000
2020-08-20 08:38:00,406.53000000
2020-08-20 08:39:00,406.51000000
2020-08-20 08:40:00,406.60000000
2020-08-20 08:41:00,406.65000000
2020-08-20 08:42:00,406.34000000
2020-08-20 08:43:00,406.21000000
2020-08-20 08:44:00,405.94000000
2020-08-20 08:45:00,406.36000000
2020-08-20 08:46:00,406.45000000
2020-08-20 08:47:00,406.90000000
2020-08-20 08:48:00,406.63000000
2020-08-20 08:49:00,406.33000000
2020-08-20 08:50:00,406.62000000
2020-08-20 08:51:00,406.32000000
2020-08-20 08:52:00,406.42000000
2020-08-20 08:53:00,406.11000000
2020-08-20 08:54:00,406.19000000
2020-08-20 08:55:00,406.41000000
2020-08-20 08:56:00,406.65000000
2020-08-20 08:57:00,407.07000000
2020-08-20 08:58:00,407.36000000
2020-08-20 08:59:00,407.19000000
2020-08-20 09:00:00,406.84000000
2020-08-20 09:01:00,406.88000000
2020-08-20 09:02:00,406.84000000
2020-08-20 09:03:00,406.59000000
2020-08-20 09:04:00,406.71000000
2020-08-20 09:05:00,406.38000000
2020-08-20 09:06:00,406.59000000
2020-08-20 09:07:00,406.63000000
2020-08-20 09:08:00,406.66000000
2020-08-20 09:09:00,406.71000000
2020-08-20 09:10:00,406.83000000
2020-08-20 09:11:00,406.75000000
2020-08-20 09:12:00,406.93000000
2020-08-20 09:13:00,407.55000000
2020-08-20 09:14:00,407.87000000
2020-08-20 09:15:00,407.89000000
2020-08-20 09:16:00,407.93000000
2020-08-20 09:17:00,408.11000000
2020-08-20 09:18:00,407.92000000
2020-08-20 09:19:00,408.08000000
2020-08-20 09:20:00,408.20000000
2020-08-20 09:21:00,407.84000000
2020-08-20 09:22:00,407.72000000
2020-08-20 09:23:00,407.60000000
2020-08-20 09:24:00,407.88000000
2020-08-20 09:25:00,408.03000000
2020-08-20 09:26:00,408.19000000
2020-08-20 09:27:00,408.34000000
2020-08-20 09:28:00,408.39000000
2020-08-20 09:29:00,408.12000000
2020-08-20 09:30:00,408.31000000
2020-08-20 09:31:00,407.94000000
2020-08-20 09:32:00,407.47000000
2020-08-20 09:33:00,407.57000000
2020-08-20 09:34:00,407.50000000
2020-08-20 09:35:00,407.22000000
2020-08-20 09:36:00,407.00000000
2020-08-20 09:37:00,407.13000000
2020-08-20 09:38:00,406.94000000
2020-08-20 09:39:00,406.95000000
2020-08-20 09:40:00,407.16000000
2020-08-20 09:41:00,406.97000000
2020-08-20 09:42:00,407.28000000
2020-08-20 09:43:00,407.28000000
2020-08-20 09:44:00,408.07000000
2020-08-20 09:45:00,408.64000000
2020-08-20 09:46:00,409.15000000
2020-08-20 09:47:00,409.24000000
2020-08-20 09:48:00,409.65000000
2020-08-20 09:49:00,411.19000000
2020-08-20 09:50:00,410.38000000
2020-08-20 09:51:00,410.27000000
2020-08-20 09:52:00,410.41000000
2020-08-20 09:53:00,410.49000000
2020-08-20 09:54:00,410.39000000
2020-08-20 09:55:00,410.26000000
2020-08-20 09:56:00,409.90000000
2020-08-20 09:57:00,409.53000000
2020-08-20 09:58:00,409.50000000
2020-08-20 09:59:00,409.63000000
2020-08-20 10:00:00,409.09000000
2020-08-20 10:01:00,409.06000000
2020-08-20 10:02:00,409.31000000
2020-08-20 10:03:00,409.89000000
2020-08-20 10:04:00,410.37000000
2020-08-20 10:05:00,410.04000000
2020-08-20 10:06:00,410.11000000
2020-08-20 10:07:00,410.03000000
2020-08-20 10:08:00,409.50000000
2020-08-20 10:09:00,409.36000000
2020-08-20 10:10:00,408.89000000
2020-08-20 10:11:00,408.89000000
2020-08-20 10:12:00,408.69000000
2020-08-20 10:13:00,408.52000000
2020-08-20 10:14:00,408.90000000
2020-08-20 10:15:00,408.49000000
2020-08-20 10:16:00,408.74000000
2020-08-20 10:17:00,408.54000000
2020-08-20 10:18:00,408.75000000
2020-08-20 10:19:00,409.19000000
2020-08-20 10:20:00,408.95000000
2020-08-20 10:21:00,409.02000000
2020-08-20 10:22:00,408.88000000
2020-08-20 10:23:00,408.65000000
2020-08-20 10:24:00,408.31000000
2020-08-20 10:25:00,408.85000000
2020-08-20 10:26:00,409.16000000
2020-08-20 10:27:00,409.17000000
2020-08-20 10:28:00,409.22000000
2020-08-20 10:29:00,409.32000000
2020-08-20 10:30:00,408.63000000
2020-08-20 10:31:00,408.20000000
2020-08-20 10:32:00,407.94000000
2020-08-20 10:33:00,407.86000000
2020-08-20 10:34:00,408.05000000
2020-08-20 10:35:00,407.89000000
2020-08-20 10:36:00,408.45000000
2020-08-20 10:37:00,408.29000000
2020-08-20 10:38:00,408.96000000
2020-08-20 10:39:00,408.95000000
2020-08-20 10:40:00,408.66000000
2020-08-20 10:41:00,408.98000000
2020-08-20 10:42:00,408.81000000
2020-08-20 10:43:00,408.94000000
2020-08-20 10:44:00,409.12000000
2020-08-20 10:45:00,408.86000000
2020-08-20 10:46:00,408.56000000
2020-08-20 10:47:00,408.43000000
2020-08-20 10:48:00,408.20000000
2020-08-20 10:49:00,408.07000000
2020-08-20 10:50:00,407.99000000
2020-08-20 10:51:00,408.47000000
2020-08-20 10:52:00,408.38000000
2020-08-20 10:53:00,408.00000000
2020-08-20 10:54:00,407.82000000
2020-08-20 10:55:00,407.83000000
2020-08-20 10:56:00,407.60000000
2020-08-20 10:57:00,407.88000000
2020-08-20 10:58:00,408.94000000
2020-08-20 10:59:00,409.54000000
2020-08-20 11:00:00,409.40000000
2020-08-20 11:01:00,409.35000000
2020-08-20 11:02:00,409.43000000
2020-08-20 11:03:00,409.20000000
2020-08-20 11:04:00,408.82000000
2020-08-20 11:05:00,408.83000000
2020-08-20 11:06:00,408.57000000
2020-08-20 11:07:00,408.54000000
2020-08-20 11:08:00,407.75000000
2020-08-20 11:09:00,407.58000000
2020-08-20 11:10:00,407.40000000
2020-08-20 11:11:00,407.28000000
2020-08-20 11:12:00,407.27000000
2020-08-20 11:13:00,407.61000000
2020-08-20 11:14:00,407.72000000
2020-08-20 11:15:00,407.93000000
2020-08-20 11:16:00,407.83000000
2020-08-20 11:17:00,407.84000000
2020-08-20 11:18:00,407.60000000
2020-08-20 11:19:00,407.45000000
2020-08-20 11:20:00,407.12000000
2020-08-20 11:21:00,407.12000000
2020-08-20 11:22:00,407.38000000
2020-08-20 11:23:00,406.99000000
2020-08-20 11:24:00,407.53000000
2020-08-20 11:25:00,407.49000000
2020-08-20 11:26:00,407.48000000
2020-08-20 11:27:00,407.78000000
2020-08-20 11:28:00,407.98000000
2020-08-20 11:29:00,407.89000000
2020-08-20 11:30:00,407.50000000
2020-08-20 11:31:00,406.93000000
2020-08-20 11:32:00,406.95000000
2020-08-20 11:33:00,406.89000000
2020-08-20 11:34:00,407.67000000
2020-08-20 11:35:00,407.54000000
2020-08-20 11:36:00,407.31000000
2020-08-20 11:37:00,406.90000000
2020-08-20 11:38:00,407.11000000
2020-08-20 11:39:00,407.14000000
2020-08-20 11:40:00,407.78000000
2020-08-20 11:41:00,408.10000000
2020-08-20 11:42:00,407.91000000
2020-08-20 11:43:00,407.48000000
2020-08-20 11:44:00,407.69000000
2020-08-20 11:45:00,407.43000000
2020-08-20 11:46:00,407.81000000
2020-08-20 11:47:00,407.82000000
2020-08-20 11:48:00,407.98000000
2020-08-20 11:49:00,408.89000000
2020-08-20 11:50:00,409.05000000
2020-08-20 11:51:00,409.70000000
2020-08-20 11:52:00,409.82000000
2020-08-20 11:53:00,410.44000000
2020-08-20 11:54:00,410.13000000
2020-08-20 11:55:00,410.11000000
2020-08-20 11:56:00,410.25000000
2020-08-20 11:57:00,410.97000000
2020-08-20 11:58:00,411.10000000
2020-08-20 11:59:00,411.45000000
2020-08-20 12:00:00,411.76000000
2020-08-20 12:01:00,411.46000000
2020-08-20 12:02:00,411.05000000
2020-08-20 12:03:00,410.88000000
2020-08-20 12:04:00,410.60000000
2020-08-20 12:05:00,410.24000000
2020-08-20 12:06:00,410.26000000
2020-08-20 12:07:00,409.72000000
2020-08-20 12:08:00,410.25000000
2020-08-20 12:09:00,409.89000000
2020-08-20 12:10:00,410.65000000
2020-08-20 12:11:00,410.50000000
2020-08-20 12:12:00,410.14000000
2020-08-20 12:13:00,410.01000000
2020-08-20 12:14:00,410.27000000
